#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
568000,-167332.9874416152,30069.605957136868,-137263.38148447833,300.3020873443127,117.9560394587966,12.4
570000,-167162.7563203351,30095.400853046216,-137067.35546728887,300.55969833846564,118.60758515272423,12.4
572000,-167916.1233137129,30083.758692559844,-137832.36462115304,300.4434292692854,117.89890057859483,12.4
574000,-167332.8818203,29794.167683614884,-137538.71413668513,297.55131340364073,118.05809680069612,12.4
576000,-167672.13613813173,30238.198147990042,-137433.93799014168,301.98580035655925,118.24392228548145,12.4
578000,-167537.00617576728,29766.244320473925,-137770.76185529336,297.27244562436704,117.21338177958609,12.4
580000,-167814.1310103672,30106.912412458798,-137707.2185979084,300.67466310804446,117.9986386876014,12.4
582000,-167088.53480951046,29942.20489967172,-137146.32990983874,299.0297459793745,118.09216167018975,12.4
584000,-167436.60694540245,30067.89737985516,-137368.7095655473,300.28502395728935,118.70175568167042,12.4
586000,-167686.4479894227,30424.478654863487,-137261.96933455922,303.84616477654515,118.72558935636802,12.4
588000,-168108.9283962584,30233.454052809393,-137875.474343449,301.93842156192727,117.46098001485561,12.4
590000,-167829.3212142426,29787.0715505986,-138042.249663644,297.48044504707167,117.93161309608769,12.4
592000,-167550.1896532121,29814.10844920017,-137736.08120401192,297.7504597954172,118.34341844765258,12.4
594000,-167609.17273827828,29942.901768252952,-137666.27097002533,299.0367055348089,117.76122289539836,12.4
596000,-167885.43295997812,29737.04970920144,-138148.38325077668,296.9808820196816,118.2427293051029,12.4
598000,-167515.78101424198,29655.26724490896,-137860.51376933302,296.1641288912834,117.45610304913316,12.4
600000,-167870.9078872354,29904.24396772345,-137966.66391951195,298.6506340243376,117.67746694767342,12.4
602000,-168453.50837707683,30297.384956752067,-138156.12342032476,302.5768929781194,117.82209463736527,12.4
604000,-168402.0016276656,30151.880407765508,-138250.1212199001,301.1237538900634,118.25631218643805,12.4
606000,-168495.89453614585,30037.799641265767,-138458.09489488008,299.9844409122164,117.73673430274326,12.4
608000,-167748.04145521717,29790.06346157682,-137957.97799364035,297.51032495681136,117.41717099187566,12.4
610000,-167626.56792118633,30289.26500831812,-137337.3029128682,302.4957998814118,118.12375765999855,12.4
612000,-168028.65179196792,29918.531225470593,-138110.12056649732,298.7933194100393,118.00788828577562,12.4
614000,-168074.8237683397,29750.093067433103,-138324.7307009066,297.1111447078103,118.09301279752671,12.4
616000,-168571.03000363393,29814.282345401123,-138756.7476582328,297.7521964790373,117.74121550472977,12.4
618000,-168216.4867429654,29852.402173765702,-138364.0845691997,298.1328953163752,117.8968184646389,12.4
620000,-167336.03204495402,29395.288877772633,-137940.74316718138,293.5677514586461,118.07295768229395,12.4
622000,-167828.85189102334,30253.585924541578,-137575.26596648176,302.1394765112984,118.3283189060068,12.4
624000,-167380.33496367175,30074.574529776757,-137305.760433895,300.35170797243154,118.32233290419278,12.4
626000,-167222.01576585078,29881.529204909923,-137340.48656094086,298.42378400521335,118.75369944564069,12.4
628000,-167460.17207276076,30202.44012136315,-137257.7319513976,301.6286885922523,118.1527163249561,12.4
630000,-167062.84841193783,29519.380698754685,-137543.46771318314,294.80704381639725,118.06650417050946,12.4
632000,-167676.69210783392,30233.55808419222,-137443.1340236417,301.9394605127355,117.32086258453735,12.4
634000,-167678.27816837374,29988.871991830645,-137689.4061765431,299.4958054683346,118.15959300254278,12.4
636000,-168050.76617199252,30101.686394553573,-137949.07977743895,300.6224714003222,117.98793805644625,12.4
638000,-167314.8482563576,29652.749721111264,-137662.09853524633,296.1389866379241,118.60181803818523,12.4
640000,-167465.0213490416,29542.707736440818,-137922.3136126008,295.040008562217,117.57304337405583,12.4
642000,-167347.72824225214,30078.378110248712,-137269.35013200343,300.3896939426082,117.94385341747592,12.4
644000,-167219.6612419195,30580.865596653297,-136638.7956452662,305.40798521143273,118.00300742535045,12.4
646000,-166471.193864126,30423.335309396498,-136047.8585547295,303.83474630199703,118.62751399696916,12.4
648000,-166701.29132780503,30160.937739828718,-136540.3535879763,301.2142085414556,119.20169813361552,12.4
650000,-166062.73426927917,29794.448462966597,-136268.28580631258,297.5541175183845,118.802043124821,12.4
652000,-167053.89798704837,30500.409122814308,-136553.48886423407,304.6044746144314,117.80622960413183,12.4
654000,-166713.23089374695,30560.94015938975,-136152.2907343572,305.20899190204176,118.23028506263422,12.4
656000,-167783.74850654043,30209.306869903812,-137574.44163663662,301.6972661094625,117.69451001532633,12.4
658000,-167312.65383989539,30114.94494563574,-137197.70889425965,300.75488319749746,118.755007934167,12.4
660000,-166566.98210132297,29871.827489785384,-136695.15461153758,298.32689396592014,118.20162876444878,12.4
662000,-167390.02454962896,30225.20882028136,-137164.81572934758,301.856077265752,118.76561413287888,12.4
664000,-167425.17007389688,29920.40841702209,-137504.7616568748,298.81206673057494,118.86738455670508,12.4
666000,-167720.19182338123,29897.402036121464,-137822.78978725977,298.5823043513624,118.46741773605162,12.4
668000,-167412.70118671283,29619.78096476337,-137792.92022194946,295.8097310313647,118.82504548326546,12.4
670000,-167721.76301463647,29820.142566240625,-137901.62044839584,297.81072190677025,118.70813434548097,12.4
672000,-168043.91976104723,29584.346691705985,-138459.57306934125,295.45585256093085,118.49452859447429,12.4
674000,-168113.61672663665,29503.2442013314,-138610.37252530525,294.6458902626876,118.02653835414313,12.4
676000,-167813.4507988852,29694.296428478323,-138119.15437040688,296.55390936628964,118.28871952094481,12.4
678000,-167334.26526367094,29660.492549709976,-137673.77271396096,296.2163134773066,118.35549360668684,12.4
680000,-167750.14760709077,30186.975554685574,-137563.1720524052,301.4742455423576,117.85107751626957,12.4
682000,-167644.27033732645,30098.999996183673,-137545.27034114278,300.59564261383696,118.75560232050856,12.4
684000,-168372.26525638346,30218.851925171562,-138153.4133312119,301.7925916027466,117.75300415988207,12.4
686000,-168170.10980078974,29803.600711834617,-138366.50908895512,297.64552009422397,117.86501752766864,12.4
688000,-166907.1273981866,29692.904958141036,-137214.22244004556,296.5400128939727,118.97991590150899,12.4
690000,-166980.7189753144,30213.474686057772,-136767.24428925663,301.73888966424016,118.78573722505668,12.4
692000,-167125.55343817477,30641.038918724284,-136484.5145194505,306.00893004077693,118.82738996413829,12.4
694000,-167459.206890809,30228.31216880062,-137230.89472200838,301.8870700908465,118.66113807546839,12.4
696000,-167265.955722137,29944.57416638598,-137321.38155575102,299.05340760436496,118.17569408561961,12.4
698000,-167253.13095348806,30170.605990538374,-137082.52496294968,301.31076437505106,118.52692842293243,12.4
700000,-167577.93948561884,30432.84455149609,-137145.09493412275,303.929714132824,118.2127974675874,12.4
702000,-167171.80923765455,30122.82784820418,-137048.98138945037,300.8336089413269,118.23187082861719,12.4
704000,-167529.850248378,30048.538521376788,-137481.31172700122,300.0916890124302,117.51591177401275,12.4
706000,-168240.64814851363,30585.682522632356,-137654.96562588128,305.45609135981914,117.37425479152512,12.4
708000,-167450.89868656837,30005.413379002915,-137445.48530756545,299.66100261466516,118.80308083212371,12.4
710000,-167178.0013545414,29569.42857394734,-137608.57278059406,295.3068668406472,118.68687463117959,12.4
712000,-166795.44152748142,29792.446758959442,-137002.99476852198,297.5341267046555,119.22617891734888,12.4
714000,-167055.0417308336,30064.53179451858,-136990.509936315,300.25141219985056,117.93339304964468,12.4
716000,-167623.90108567092,29902.621262267814,-137721.2798234031,298.63442823048155,117.92160946093013,12.4
718000,-166962.70243367064,29526.195308268303,-137436.50712540234,294.87510062646294,119.26607180164909,12.4
720000,-167510.25716606725,29941.753563438077,-137568.50360262918,299.02523853044914,119.64107944215417,12.4
722000,-167359.68038677576,30142.98527678376,-137216.695109992,301.03491912432594,117.68511219762226,12.4
724000,-167394.0114156549,29622.653460734757,-137771.35795492015,295.83841835561253,118.77181868548325,12.4
726000,-167884.69020359917,30377.097861370887,-137507.59234222828,303.3729776251691,117.875277013273,12.4
728000,-167832.142385968,30177.45361729455,-137654.68876867346,301.3791509249502,119.19512685370039,12.4
730000,-167271.35753271927,29773.05943062203,-137498.29810209724,297.34050743421824,118.95539759006084,12.4
732000,-167802.79921120452,30080.99463097006,-137721.80458023446,300.4158248681455,118.12059924880022,12.4
734000,-167984.6032643877,30444.85324948386,-137539.75001490384,304.04964377464086,117.74918288843946,12.4
736000,-167794.98725950345,29745.99459482613,-138048.99266467732,297.07021367996276,117.54405769809168,12.4
738000,-167488.23309555172,29535.23088822927,-137953.00220732245,294.9653380418289,119.03526303706417,12.4
740000,-167709.4499588504,29846.478011625353,-137862.97194722504,298.0737313133933,117.78769570242618,12.4
742000,-167937.76594631246,30145.378840013174,-137792.38710629928,301.0588233961348,117.45108850311124,12.4
744000,-167670.4400697453,29909.654662130866,-137760.78540761443,298.7046700774486,119.0349709994222,12.4
746000,-167722.15956829954,29679.61583206989,-138042.54373622965,296.4072957475014,118.49643873287552,12.4
748000,-167726.8574548331,29397.065047956537,-138329.79240687657,293.58548988908865,118.24899545407585,12.4
750000,-168444.2194012421,30059.889498348115,-138384.32990289398,300.20505006154895,117.91448761911269,12.4
752000,-168178.43121959432,29596.971277262084,-138581.45994233224,295.581933009067,118.32550525514294,12.4
754000,-168315.8153625828,29823.906600577524,-138491.90876200527,297.84831293373,117.87922585791188,12.4
756000,-168285.26584523486,30355.779614253435,-137929.48623098142,303.16007446584536,116.80661950772479,12.4
758000,-167635.2905980813,29626.865666557453,-138008.42493152386,295.88048522548377,118.60564358274006,12.4
760000,-167635.01857894694,29651.584112821845,-137983.4344661251,296.1273458268394,117.6417389422073,12.4
762000,-167791.57700313756,29588.675685147784,-138202.90131798977,295.49908577684084,118.18237154497349,12.4
764000,-167630.01721382805,29704.576483111363,-137925.44073071668,296.65657522325887,118.31260375557517,12.4
766000,-167740.28401436761,29618.4780118512,-138121.80600251642,295.79671857354293,118.57281335855795,12.4
768000,-167858.5437539455,29927.9260700132,-137930.6176839323,298.8871447641341,118.14630726865684,12.4
770000,-168547.16722364945,29899.122661073925,-138648.04456257552,298.59948805724457,117.73651065479235,12.4
772000,-168138.38082088286,29622.079191201017,-138516.30162968184,295.8326831843593,117.41134989038198,12.4
774000,-168352.83038038516,29725.29516506684,-138627.53521531832,296.8634905864705,117.88126812453464,12.4
776000,-168088.07038179738,29801.48865988315,-138286.58172191423,297.62442724683154,117.71846168512867,12.4
778000,-167802.3739218961,30024.320533642313,-137778.0533882538,299.849826439362,118.08404229585241,12.4
780000,-167175.84739741392,29932.1327067893,-137243.71469062462,298.9291560165051,118.04992320592446,12.4
782000,-167545.98869695677,30184.28562545823,-137361.70307149854,301.44738149355925,118.9334781913443,12.4
784000,-167394.03434119956,29804.09353742376,-137589.9408037758,297.65044189311044,118.5078818394281,12.4
786000,-167188.14539055922,29847.83839864249,-137340.30699191673,298.08731735976266,117.75073521983009,12.4
788000,-167710.57165576785,30174.77807467868,-137535.79358108918,301.35243055377305,117.38349756384876,12.4
790000,-167675.6134870015,30110.86593685113,-137564.74755015038,300.71414655285827,118.9164721732417,12.4
792000,-167433.7947285939,29829.865400276147,-137603.92932831775,297.90782285847314,117.69418917763011,12.4
794000,-167427.70857815002,30222.622183797183,-137205.08639435284,301.83024479104296,117.19749576534001,12.4
796000,-166842.7654637487,30278.745823969133,-136564.01963977958,302.39074586036264,118.62241544052026,12.4
798000,-167227.78438343317,30110.59565470589,-137117.18872872728,300.7114472726448,118.72450531236686,12.4
800000,-167631.715230413,30159.81714376586,-137471.89808664715,301.20301726288596,117.32573736292092,12.4
802000,-168312.79941043095,29983.85466054082,-138328.94474989013,299.4456978925526,117.31755457027747,12.4
804000,-168138.68138986174,30154.0100196797,-137984.67137018204,301.1450221070123,117.38145614259605,12.4
806000,-167429.13838501833,29738.517487771693,-137690.62089724664,296.9955405745371,118.05902252083877,12.4
808000,-167615.51598120097,29630.9045508689,-137984.61143033206,295.9208211511025,118.33374039785129,12.4
810000,-167815.95422211196,30017.81484719098,-137798.13937492098,299.7848548124066,118.39655997688922,12.4
812000,-168077.4348449139,29893.034943063045,-138184.39990185085,298.53869063846776,118.67149779436657,12.4
814000,-167470.20356386807,29410.641802450875,-138059.5617614172,293.7210795512819,118.41321266493762,12.4
816000,-167248.30959933007,29482.63023405196,-137765.6793652781,294.4400206742638,118.27771865361025,12.4
818000,-168200.82244574802,30250.574424223974,-137950.24802152405,302.10940096482454,117.9210321695704,12.4
820000,-167456.66298907937,29622.85201084451,-137833.81097823486,295.8404012553048,118.1284783139109,12.4
822000,-168340.53821970953,29798.17961917637,-138542.35860053316,297.59138019484254,117.97436216902094,12.4
824000,-168253.20648639242,29985.682267623954,-138267.52421876846,299.4639500180607,118.57393754300476,12.4
826000,-167918.48824658815,29814.460826385686,-138104.02742020247,297.75397895042363,118.29261609503091,12.4
828000,-168335.57019264728,29875.856412788155,-138459.71377985913,298.3671304089652,117.9730285553974,12.4
830000,-167595.90923147066,29726.345650683623,-137869.56358078704,296.873981679167,118.71960641508859,12.4
832000,-167440.4982606636,30064.194968862575,-137376.303291801,300.2480483563831,117.88981959942974,12.4
834000,-167360.19363988424,30050.292433974566,-137309.90120590967,300.1092051586306,117.9670628290955,12.4
836000,-168076.0851464864,29731.27295798331,-138344.8121885031,296.9231901945427,117.64355761400944,12.4
838000,-168024.3527869878,29776.790406611748,-138247.56238037604,297.37776831083704,118.24544073158518,12.4
840000,-167905.7170710907,29825.796433047857,-138079.92063804285,297.8671864978326,118.40758846061402,12.4
842000,-167593.13673768437,29893.35570871341,-137699.78102897096,298.5418940922972,118.23999541359905,12.4
844000,-167604.2497541384,29882.1745842112,-137722.0751699272,298.4302293424612,118.7374556941394,12.4
846000,-167808.36828096863,29755.23899481038,-138053.12928615825,297.16253655959986,116.93192494190228,12.4
848000,-167752.18717311707,30019.198550026165,-137732.9886230909,299.79867371147236,118.65017859549471,12.4
850000,-168148.21474354644,30108.228634395637,-138039.9861091508,300.68780808226205,117.02613979405389,12.4
852000,-168004.63893773616,29973.709139568266,-138030.9297981679,299.3443756095271,117.6869963673642,12.4
854000,-168473.35712112824,29922.332257846138,-138551.0248632821,298.83127993263696,117.3618842950493,12.4
856000,-168337.41848355508,29620.972028327524,-138716.44645522756,295.82162606168157,117.32552235480757,12.4
858000,-168516.79948155524,29487.66890572803,-139029.1305758272,294.49034137430635,117.36966567924077,12.4
860000,-167645.8221056139,29403.85983827943,-138241.96226733446,293.65334876691827,119.22515150556345,12.4
862000,-167586.40666035318,29669.784155250993,-137916.6225051022,296.30910779402376,118.18487987261858,12.4
864000,-167868.42901339394,29695.406323426403,-138173.02268996753,296.5649937739176,117.80675592931577,12.4
866000,-167792.2956015705,30579.98441451136,-137212.31118705915,305.3991849352691,117.64103564731595,12.4
868000,-167214.7404764751,30317.762193406932,-136896.97828306817,302.7803983619441,118.13671422934466,12.4
870000,-168086.370563359,30187.73280150484,-137898.63776185416,301.48180808909615,117.875381617265,12.4
872000,-167542.9069791967,30188.606353042647,-137354.30062615406,301.4905321591947,118.68176452434966,12.4
874000,-167362.53472744918,30240.47326057672,-137122.06146687246,302.00852167388206,117.3188602360854,12.4
876000,-167409.91387521476,29970.30472359265,-137439.6091516221,299.3103760544573,117.82237043153657,12.4
878000,-167400.9887485254,30124.667808297672,-137276.3209402277,300.8519844350894,118.876277417321,12.4
880000,-167745.1837234751,30254.29564701533,-137490.88807645976,302.1465644372462,118.91578971949203,12.4
882000,-167990.79609567835,30236.179734128993,-137754.61636154936,301.96564266322395,118.19107718988091,12.4
884000,-167883.23116869584,30121.76983696199,-137761.46133173385,300.82304269097705,118.93146064357882,12.4
886000,-167623.42849001475,29766.675095529587,-137856.75339448516,297.27674773090524,118.20070308514475,12.4
888000,-168011.82687675697,29802.31544930191,-138209.51142745506,297.6326843084173,119.12900295957692,12.4
890000,-167825.36727891327,29782.198026457336,-138043.16925245593,297.4317736586128,118.22407635907811,12.4
892000,-167568.93240068457,29943.576205775607,-137625.35619490896,299.04344107354945,117.66416506573493,12.4
894000,-167918.68257551407,30139.522285100073,-137779.160290414,301.0003345796349,118.20313469733941,12.4
896000,-167756.6955037719,29958.090109841898,-137798.60539393,299.18838995292066,118.40091062574058,12.4
898000,-167844.89408960566,30064.494454905274,-137780.39963470038,300.25103929294147,117.78131520475073,12.4
900000,-167447.37909645855,29707.224513824563,-137740.154582634,296.6830208358704,118.60932856633593,12.4
902000,-168402.9468190081,29633.323953478364,-138769.62286552973,295.94498347816403,117.27173714789095,12.4
904000,-167461.4541729301,29628.26758221793,-137833.18659071217,295.89448601417797,117.62276504536271,12.4
906000,-168240.9485128529,29954.977995483787,-138285.9705173691,299.1573095842877,117.65565410246897,12.4
908000,-167577.10241604934,29356.862292219186,-138220.24012383015,293.18398906855475,118.32259075295023,12.4
910000,-167568.56587279344,29318.373687221785,-138250.19218557165,292.7996072966032,118.90217154620831,12.4
912000,-168041.0420861129,29986.75618321309,-138054.2859028998,299.4746751035011,118.41358280336598,12.4
914000,-167826.43277979875,29945.358989462606,-137881.07379033614,299.06124555237267,118.38514994784072,12.4
916000,-167539.31080505624,29690.465334928595,-137848.84547012765,296.5156486258119,118.73694109354174,12.4
918000,-167905.93338526937,29671.6662463448,-138234.26713892457,296.3279040457887,118.64400075029916,12.4
920000,-168337.53598929197,30097.69364139659,-138239.84234789538,300.58259618183735,118.24515498596993,12.4
922000,-168056.7693876354,29941.574134223978,-138115.19525341142,299.0234465891912,117.38898782090604,12.4
924000,-167784.9236145938,30098.416493697558,-137686.50712089625,300.58981523403025,116.94262787749436,12.4
926000,-168016.8651873659,29765.13546560821,-138251.7297217577,297.2613716039355,118.50268670657093,12.4
928000,-168429.7168126054,29933.698021006305,-138496.01879159908,298.9447886499153,118.51278687332083,12.4
930000,-167908.2521811208,29277.82437503396,-138630.42780608684,292.3946454521501,118.07363812833376,12.4
932000,-168070.9934970101,29883.756948815426,-138187.23654819466,298.44603225634927,118.58359855492552,12.4
934000,-168020.25513758056,29688.306961669237,-138331.94817591133,296.49409317224263,116.99178848970925,12.4
936000,-168249.31239683158,29876.60585618089,-138372.7065406507,298.374615023679,117.8175962319666,12.4
938000,-167925.9183632934,29426.86237778631,-138499.0559855071,293.8830727825234,118.582408783267,12.4
940000,-167522.70495453267,29788.246917139157,-137734.45803739352,297.49218331281503,117.76929533596348,12.4
942000,-167793.59200302616,30340.741475499934,-137452.85052752623,303.00989010812924,118.357820309485,12.4
944000,-167871.4617632015,30569.191293224925,-137302.2704699766,305.2913951339695,118.53093445095674,12.4
946000,-167565.22205503331,30412.413907809532,-137152.80814722378,303.7256753784217,118.09666485469155,12.4
948000,-167770.45221634407,29985.92382679833,-137784.52838954574,299.4663624448942,117.88663495573229,12.4
950000,-167668.60615219444,30033.513549255673,-137635.09260293876,299.94163614852863,118.18414343263582,12.4
952000,-167630.68443248014,30373.13032658398,-137257.55410589615,303.33335425997376,118.98686506588618,12.4
954000,-167664.35214189894,29760.036955791293,-137904.31518610765,297.21045330648434,117.20215861927925,12.4
956000,-168564.97363347292,29761.21884409059,-138803.75478938234,297.222256704367,117.72130691105679,12.4
958000,-168579.9766990454,29881.467707792297,-138698.5089912531,298.42316983977287,117.47990392064544,12.4
960000,-167999.2202042921,29797.26924763422,-138201.95095665788,297.58228840711655,117.27503673230028,12.4
962000,-167628.10354957066,30124.261919070035,-137503.84163050062,300.84793086077707,118.2363369108005,12.4
964000,-167603.36558085412,29938.77646101755,-137664.58911983657,298.99550651226457,118.00801136358169,12.4
966000,-167654.72778517136,30054.98685646709,-137599.74092870427,300.15608787719333,117.75569679991837,12.4
968000,-167829.76670522406,29899.23319635261,-137930.53350887145,298.6005919617973,118.08330353444487,12.4
970000,-168485.83982866805,29658.91813965881,-138826.92168900924,296.2005900047285,117.65432733348773,12.4
972000,-167925.6287289341,29755.661982062884,-138169.9667468712,297.16676089014237,117.53516224570367,12.4
974000,-168048.78742634517,29933.865202290122,-138114.92222405504,298.9464582723429,118.14491585469625,12.4
976000,-167731.96139550535,29870.674315094715,-137861.28708041064,298.3153773279178,118.03928559117331,12.4
978000,-167967.42897064576,29857.103116633603,-138110.32585401216,298.1798431532617,117.5508141101077,12.4
980000,-167533.58208381396,29516.414841980324,-138017.16724183364,294.77742410733373,118.69893378347639,12.4
982000,-167719.7516629194,30027.41712230636,-137692.33454061305,299.88075175447204,117.58545969292028,12.4
984000,-167392.57455366314,29815.637807121035,-137576.9367465421,297.7657333369657,119.22376348428759,12.4
986000,-168208.40550280642,30103.98192591814,-138104.42357688828,300.6453966378968,117.64619198277519,12.4
988000,-167850.06021738774,29964.852565609384,-137885.20765177836,299.2559259088439,118.92042433972675,12.4
990000,-167936.00524984114,30054.184087449918,-137881.82116239122,300.1480707049079,118.54305780079228,12.4
992000,-167488.84837024251,29843.87221341976,-137644.97615682276,298.04770747252707,119.1751162825014,12.4
994000,-167836.37266059208,29845.88916215417,-137990.4834984379,298.0678505337921,117.49951136807317,12.4
996000,-168020.08577144437,29113.284107761923,-138906.80166368245,290.7513985873785,118.23001360771487,12.4
998000,-168455.2886542054,29766.458607587498,-138688.8300466179,297.2745856879112,117.94179527892648,12.4
1000000,-168148.20792095957,29625.2005504563,-138523.00737050327,295.86385588083726,118.1827819214334,12.4
1002000,-167687.9266160382,29608.357399656554,-138079.56921638164,295.69564505194154,118.11450029446418,12.4
1004000,-168140.86194142234,29866.579159371322,-138274.282782051,298.27447942544825,117.37532290396328,12.4
1006000,-167975.46965368232,29730.29486562949,-138245.17478805283,296.91342208597865,117.79357944950189,12.4
1008000,-167369.13905537454,29865.208624075865,-137503.93043129868,298.2607920292584,117.71214745739402,12.4
1010000,-167267.43471584725,29823.08939565078,-137444.34532019647,297.84015159148834,118.26191075967003,12.4
1012000,-167956.55362427852,30373.297096038703,-137583.2565282398,303.3350197695062,118.15796765559507,12.4
1014000,-167734.2903148922,29827.113866686675,-137907.17644820552,297.88034357319435,118.07207287315082,12.4
1016000,-167681.59843849496,29857.214838524116,-137824.38359997084,298.1809589083857,117.95657224298373,12.4
1018000,-167297.2816206424,29266.20199920633,-138031.07962143607,292.2785739703384,118.32593641419335,12.4
1020000,-167897.36281764938,29558.993322635302,-138338.36949501408,295.20265105027624,117.89537087168812,12.4
1022000,-167633.99043072865,29668.959349780343,-137965.0310809483,296.3008705459254,117.73435140143644,12.4
1024000,-167941.0547675558,29861.411897377693,-138079.6428701781,298.22287450702146,117.74423873945744,12.4
1026000,-168054.91821036674,29930.23743898375,-138124.680771383,298.91022817026413,117.99910499186049,12.4
1028000,-167952.63513746194,30005.93529817008,-137946.69983929186,299.66621496814753,118.21985441395731,12.4
1030000,-167641.24842122232,29628.45106153423,-138012.7973596881,295.8963184033934,118.07557200830347,12.4
1032000,-168244.20638237905,30119.681335540954,-138124.5250468381,300.8021850403297,117.50548994624407,12.4
1034000,-167470.2852642825,29910.932545134798,-137559.3527191477,298.7174321646542,118.64093798123123,12.4
1036000,-167822.93464507535,29633.053077631746,-138189.8815674436,295.9422782687154,118.76567636896834,12.4
1038000,-168072.793403622,29779.788999804063,-138293.00440381793,297.4077149551673,117.75665477677464,12.4
1040000,-168078.1769655709,30083.84218657692,-137994.33477899397,300.44426311551683,118.64157843790059,12.4
1042000,-168090.3554705273,30166.48576393022,-137923.8697065971,301.26961609221274,117.2814896947215,12.4
1044000,-167927.93502798153,29756.01696391229,-138171.91806406924,297.17030605766126,117.79424344714823,12.4
1046000,-167888.6200641481,30005.809749721084,-137882.810314427,299.66496112859437,118.18810873868395,12.4
1048000,-168144.74729711656,29540.74420691037,-138604.00309020618,295.0203989930927,117.94062865573937,12.4
1050000,-167865.0128284574,29603.682445166865,-138261.33038329054,295.6489567583372,118.78027902050593,12.4
1052000,-168236.27986313822,30143.346052308625,-138092.9338108296,301.0385221526907,117.58774663187636,12.4
1054000,-167822.1768022898,29859.02805511246,-137963.14874717733,298.1990673174903,117.94404673799437,12.4
1056000,-167852.1699444895,30376.196070765145,-137475.97387372435,303.3639715343797,117.87548538926055,12.4
1058000,-167413.20566464483,29677.627957862802,-137735.57770678203,296.3874430505749,117.87428056574727,12.4
1060000,-167478.7160066259,29602.200319635565,-137876.51568699034,295.6341549218452,118.48491589587644,12.4
1062000,-167631.4933951873,29634.258748729015,-137997.2346464583,295.9543191829754,118.61682505859558,12.4
1064000,-167367.11084558896,29736.17485047574,-137630.93599511322,296.9721448948309,118.27086369795467,12.4
1066000,-167478.96749190858,30003.835780338733,-137475.13171156985,299.64524729773416,118.73058241321355,12.4
1068000,-167831.01090693858,30349.13897147565,-137481.87193546293,303.09375504382444,118.80858838800685,12.4
1070000,-167984.8085400723,30112.901732746977,-137871.90680732531,300.73447783880204,118.68699639918674,12.4
1072000,-167731.77236282197,29860.721054306254,-137871.0513085157,298.2159751277387,118.2915218339435,12.4
1074000,-168010.49971231679,29877.93226658646,-138132.56744573032,298.38786174909455,117.99425959614446,12.4
1076000,-167971.29861398158,29548.789890645654,-138422.50872333592,295.1007504158304,118.6050445177684,12.4
1078000,-167978.71942625544,29721.52488500718,-138257.19454124826,296.82583718411456,117.8329267747299,12.4
1080000,-168744.19091838563,30154.50039164588,-138589.69052673975,301.1499194018166,117.48600617478034,12.4
1082000,-168034.88276543294,29796.89562873519,-138237.98713669775,297.5785571132842,118.71778709489271,12.4
1084000,-167744.31486743363,29667.92998448992,-138076.3848829437,296.2905903797738,117.16701386071479,12.4
1086000,-167418.91702077864,29579.070140200667,-137839.84688057797,295.4031561792993,119.03530614588561,12.4
1088000,-167717.5905939776,30333.26144107338,-137384.32915290422,302.9351877673369,117.94457028780624,12.4
1090000,-167812.83750334417,30126.69682513713,-137686.14067820704,300.87224801928846,117.87604671870018,12.4
1092000,-168063.83232123358,30358.739234945737,-137705.09308628784,303.1896318957935,118.16582300444165,12.4
1094000,-168058.65575822,30310.37332278001,-137748.28243544,302.70660646471924,117.66829199977388,12.4
1096000,-167651.2704979924,30314.358447458246,-137336.91205053416,302.746405498365,118.19703812984885,12.4
1098000,-167351.70205501537,30255.94647437916,-137095.7555806362,302.16305108173066,118.15675174577105,12.4
1100000,-167312.44920886308,30116.058487116126,-137196.39072174695,300.76600402267155,118.7951240601781,12.4
1102000,-167199.42876790185,29385.617035197443,-137813.8117327044,293.47115975345594,118.52362532873782,12.4
1104000,-167771.51696680067,29810.213826554827,-137961.30314024584,297.7115645963421,117.71417369559744,12.4
1106000,-167851.29558954888,29760.531803901336,-138090.76378564755,297.2153953040807,117.7221489648518,12.4
1108000,-167982.7993794299,29714.734535816708,-138268.0648436132,296.75802265942133,117.85349718088045,12.4
1110000,-168267.82876998326,30175.09775655344,-138092.73101342982,301.35562318404607,117.86144737852875,12.4
1112000,-167696.7736712565,29776.015621135244,-137920.75805012125,297.37003060731774,118.33868672043795,12.4
1114000,-167567.05728043325,29771.403911847854,-137795.6533685854,297.32397393709726,118.08280702527934,12.4
1116000,-167596.59337072284,29613.054794003372,-137983.53857671947,295.7425574501099,118.3408727458985,12.4
1118000,-167326.7147876299,29517.546037290012,-137809.1687503399,294.78872123950026,118.62407215580004,12.4
1120000,-167931.62127013074,29567.007050961955,-138364.61421916878,295.28268333760764,118.04785890076613,12.4
1122000,-167351.06397288654,29797.23153687024,-137553.8324360163,297.5819117935635,118.89519927962425,12.4
1124000,-167840.70968402037,29942.490847453708,-137898.21883656667,299.03260171070417,118.38560827548027,12.4
1126000,-168076.72777519387,29723.50808190601,-138353.21969328786,296.84564316924065,118.38150953502712,12.4
1128000,-167941.94299635338,29971.6131638512,-137970.32983250218,299.3234433138477,118.12211334661697,12.4
1130000,-167869.5435285411,29944.816749253077,-137924.72677928803,299.05583025471316,118.18653526002588,12.4
1132000,-168065.37010568695,30043.3791685272,-138021.99093715975,300.04016308181826,117.5410199944851,12.4
