#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
588000,-167966.20521554397,29941.895961445174,-138024.3092540988,299.02666064482025,118.52990257453166,121
590000,-168393.9247475341,30081.765592537355,-138312.15915499674,300.4235243826735,116.85393047175013,121
592000,-168030.42862098909,29718.36578672775,-138312.06283426133,296.7942875918522,117.66241771639895,121
594000,-168459.92125314858,30018.913629318122,-138441.00762383046,299.79582823742544,117.42321627442028,121
596000,-168032.05314600072,29664.196448122617,-138367.8566978781,296.25330393292523,117.9900603890094,121
598000,-167758.51998037682,29581.914298823103,-138176.60568155372,295.4315605013338,117.98166412547866,121
600000,-167413.58976764267,29565.916722014605,-137847.67304562806,295.27179433363307,118.16978967372798,121
602000,-167304.34248778387,29959.60034238256,-137344.7421454013,299.20347249124796,118.75314054645482,121
604000,-167697.85925731645,30463.78603290359,-137234.07322441286,304.2387235513525,118.08345921374564,121
606000,-167267.81404425076,30126.37896934687,-137141.4350749039,300.8690736259351,118.22377130817752,121
608000,-167139.03937815654,30122.982907333266,-137016.05647082327,300.83515750103174,119.10088889972783,121
610000,-167570.96751176286,30155.58885887498,-137415.37865288788,301.1607898130009,118.23065736283328,121
612000,-168157.40373413928,30047.111572913593,-138110.2921612257,300.0774382236889,117.9256196543882,121
614000,-167921.71273151436,30042.991919865366,-137878.720811649,300.0362956689351,118.59604636900335,121
616000,-167737.73953314894,29850.558787087968,-137887.18074606097,298.1144856016654,117.8516724488201,121
618000,-167879.1349284181,29893.776171427337,-137985.35875699075,298.54609321053044,118.19317492640431,121
620000,-167740.59591969487,29960.35754300747,-137780.2383766874,299.2110345766482,118.40920695500455,121
622000,-168408.4485349831,30017.494214351085,-138390.954320632,299.7816526849417,117.94852098021322,121
624000,-168410.64942491776,29823.86475489335,-138586.7846700244,297.8478950251508,118.70740035215309,121
626000,-167834.7556815748,29628.114611157478,-138206.64107041733,295.8929583078015,118.17406408398666,121
628000,-167714.9935472589,29903.965408515593,-137811.0281387433,298.647852081944,119.07891982303677,121
630000,-167976.98831367854,29603.624356791377,-138373.36395688716,295.6483766356567,118.5253340197945,121
632000,-167951.9307465084,29506.55486943014,-138445.37587707827,294.6789535672741,118.54967572223462,121
634000,-168210.14182814455,30158.76750147296,-138051.3743266716,301.192534592379,118.3037028655882,121
636000,-167682.59609391168,29620.570937196026,-138062.02515671565,295.8176204054659,116.59724703243671,121
638000,-168062.75847835524,30081.630028842483,-137981.12844951276,300.4221705218814,117.08281452645711,121
640000,-168030.08591312275,30162.751860699616,-137867.33405242313,301.2323259815379,118.00746338849301,121
642000,-167941.14737865992,30244.32039926597,-137696.82697939395,302.04694265553144,117.73763933636927,121
644000,-167771.1043497665,30141.209379627835,-137629.89497013867,301.01718342058604,118.05358989910243,121
646000,-167178.68984984828,29694.74691781553,-137483.94293203275,296.55840835734665,117.77413150015055,121
648000,-167320.2868607361,29758.309767753817,-137561.97709298227,297.1932040557416,117.61616490151485,121
650000,-167718.61504862644,29675.522642555065,-138043.09240607137,296.36641748135617,116.55542468202212,121
652000,-167524.5133767398,29293.91174742265,-138230.60162931716,292.55530839915036,117.25685020501118,121
654000,-168653.19574297243,29705.17803642084,-138948.0177065516,296.6625828747971,117.62496527331868,121
656000,-167827.9514864746,29584.791807845933,-138243.15967862867,295.46029789041495,118.5086353478242,121
658000,-167793.72948130697,29648.907236456405,-138144.82224485057,296.10061213564137,118.13825514267968,121
660000,-167950.1174337403,29932.9717489162,-138017.1456848241,298.9375354446372,118.05860242483472,121
662000,-168147.9052146239,29926.250233124418,-138221.65498149948,298.8704083520751,117.92945947460902,121
664000,-167728.1195476593,29707.47120278841,-138020.6483448709,296.685484493388,118.25107275111338,121
666000,-168031.46907146042,29502.066337570315,-138529.4027338901,294.6341270574576,117.58596581983555,121
668000,-167683.6634207872,29537.348975749337,-138146.31444503786,294.98649116582925,118.98862364230862,121
670000,-167468.43393537425,29545.72627639427,-137922.70765897998,295.070154412816,119.07531482627792,121
672000,-167406.57345023158,29319.311197784962,-138087.2622524466,292.80897011896377,117.78109912966791,121
674000,-168049.01173946494,29434.882345461287,-138614.12939400366,293.9631673815901,117.70878547765369,121
676000,-168358.45448403293,29825.422270038165,-138533.03221399477,297.8634497700226,117.51354619601203,121
678000,-167911.0853835661,29392.66049838171,-138518.4248851844,293.5415021017855,118.44109358260553,121
680000,-168396.49421879114,29707.926295956247,-138688.5679228349,296.69002946243194,118.055994133728,121
682000,-168156.42437009385,29250.85544599453,-138905.56892409932,292.1253095088881,117.19729733859566,121
684000,-168177.86979235162,29961.707807290833,-138216.16198506078,299.224519528308,118.15422433772223,121
686000,-167890.7673543424,29980.694876392954,-137910.07247794943,299.4141414505921,117.78607432312272,121
688000,-168241.48359444924,29840.75509938295,-138400.7284950663,298.016577172613,117.49198348446436,121
690000,-168002.00429595483,29832.43276047404,-138169.5715354808,297.9334628228774,117.52144289282192,121
692000,-168238.95803092653,30040.52117049275,-138198.43686043378,300.01162054698773,117.14403018148829,121
694000,-168532.7782130954,29699.50913669821,-138833.26907639718,296.6059681515421,117.71638893961352,121
696000,-168779.92638962704,30208.68842792565,-138571.2379617014,301.69108979251274,117.51259657982786,121
698000,-167729.16959598986,29427.30050699081,-138301.86908899905,293.8874483341959,117.37113224040675,121
700000,-168107.96174514072,29633.79521612497,-138474.16652901575,295.949689930143,118.38106902988082,121
702000,-168096.70632532472,29516.382663527736,-138580.32366179698,294.7771027444102,117.7130656959789,121
704000,-167969.70194925787,29554.145226088585,-138415.55672316928,295.1542336046102,117.9595687884332,121
706000,-168056.1781695322,29033.256262071547,-139022.92190746067,289.9521686559738,117.97306254659387,121
708000,-168210.1816445178,29746.457273889348,-138463.72437062848,297.07483440857,117.6414057625631,121
710000,-167410.03686753626,29396.449249340585,-138013.58761819568,293.5793399711277,118.11238049968524,121
712000,-167951.95187738538,30076.57397597935,-137875.37790140603,300.37167623769676,118.61252804545887,121
714000,-166997.00736891828,29300.596461328096,-137696.41090759018,292.62206795502766,118.58323215300423,121
716000,-167473.82377461938,30533.3824806466,-136940.44129397278,304.93377617554614,118.58226858285629,121
718000,-167282.16658140044,29770.264089412405,-137511.90249198803,297.3125906467058,117.6927771215543,121
720000,-167398.9062912009,30270.818518055603,-137128.0877731453,302.31157666485524,119.05968446543656,121
722000,-167219.73619521793,29342.506233353866,-137877.22996186407,293.0406165731041,118.24611459239433,121
724000,-167794.9956750673,29901.99940579885,-137892.99626926845,298.62821781336055,118.14882200639744,121
726000,-167755.62512350956,29953.18858680525,-137802.4365367043,299.13943894234967,118.69333021062133,121
728000,-168117.10381621704,29908.329281805316,-138208.77453441173,298.69143363933716,118.08904160729428,121
730000,-167805.18533512007,29603.346320762997,-138201.83901435707,295.64559991820323,118.11595438497868,121
732000,-167345.27784602484,30178.298726505833,-137166.979119519,301.3875909444351,119.02819602956447,121
734000,-167756.17106754682,30422.73256482836,-137333.43850271846,303.82872675348,117.72866365314425,121
736000,-167735.93770752416,30227.29873805755,-137508.6389694666,301.8769490613939,118.271915780495,121
738000,-167445.55590539332,30034.879761699354,-137410.67614369397,299.9552803728387,117.64129986377809,121
740000,-166980.38401377422,29411.71977189253,-137568.6642418817,293.7318451221338,118.24598677048749,121
742000,-167215.29918651213,29809.719399705064,-137405.57978680707,297.7066268058291,118.86640632688953,121
744000,-167368.2903271484,29710.090883566183,-137658.1994435822,296.71164697808643,118.47068218339527,121
746000,-167683.0146382025,29953.43425723631,-137729.5803809662,299.14189242788433,118.47816815477918,121
748000,-168224.52365075576,30369.40492465999,-137855.11872609577,303.29614905098083,118.119933939569,121
750000,-167832.88187618204,30169.82445626252,-137663.05741991953,301.3029592719611,117.9310870248363,121
752000,-168173.40300770523,30074.10619866429,-138099.29680904094,300.347030797385,118.4990578936925,121
754000,-167541.98428528244,29793.30220921547,-137748.68207606697,297.5426699990994,118.2856022758626,121
756000,-167154.5480784322,29684.802936418913,-137469.7451420133,296.45909882950735,118.38602586358162,121
758000,-167461.60105808964,30431.00669528148,-137030.59436280816,303.91135965028525,117.74049997250181,121
760000,-167895.4095725445,29960.753415292595,-137934.6561572519,299.21498811277746,117.29347407367898,121
762000,-168256.91745195282,29946.065762152197,-138310.85168980062,299.06830401912697,118.72326652334067,121
764000,-167737.14952489117,30268.863431463018,-137468.28609342815,302.29205141449023,118.56135257694271,121
766000,-167738.40527434356,29814.52823481473,-137923.87703952883,297.75465215152826,117.8044091648174,121
768000,-167551.46240155003,29904.03930272837,-137647.42309882166,298.6485900559092,117.67776977212485,121
770000,-167664.84121636103,29720.253797965823,-137944.5874183952,296.81314296749395,117.78980207454731,121
772000,-168488.11093467346,29986.32823566065,-138501.7826990128,299.4704012349491,117.97622610544863,121
774000,-167833.60455717577,29981.066176652093,-137852.53838052368,299.4178495884044,117.84160141700713,121
776000,-167678.3290487267,30076.81279052503,-137601.51625820168,300.37406125420335,118.04885143197063,120
778000,-167715.0521040212,29898.428186067962,-137816.62391795323,298.5925524062023,118.96220782628718,120
780000,-167659.4806176728,29907.93780295481,-137751.54281471798,298.6875239799913,118.39758061237573,120
782000,-168137.0110265927,30060.198296969524,-138076.81272962317,300.2081340018809,118.21963423730652,120
784000,-168177.878318266,29811.887880834518,-138365.9904374315,297.72828320566595,117.79407832628551,120
786000,-167729.90378816612,29588.57487240713,-138141.328915759,295.49807897028364,118.2326232980057,120
788000,-168306.87441701523,29984.54308795242,-138322.3313290628,299.4525731468869,117.8302938787954,120
790000,-167879.24860690255,29681.511419119313,-138197.73718778323,296.42622678199837,119.33623141561398,120
792000,-167795.72706208553,29667.734140672605,-138127.99292141292,296.28863450754795,117.84621550177586,120
794000,-168295.99646392907,29755.149731837446,-138540.84673209162,297.1616450993947,117.59906903845797,120
796000,-167891.42713389138,29640.95406884607,-138250.4730650453,296.02118466200614,118.33507575607885,120
798000,-168151.2542478023,29786.1613181312,-138365.0929296711,297.47135464827096,117.89605544419565,120
800000,-167619.5907912373,29493.000727021543,-138126.59006421576,294.5435897296746,118.91974214469629,120
802000,-167383.98487476353,30081.23255017388,-137302.75232458964,300.41820094296423,118.97306596854929,120
804000,-167253.9513857623,30131.79257752793,-137122.15880823438,300.9231387786063,116.80535391920236,120
806000,-167976.2831965005,30030.29604691663,-137945.98714958387,299.9095032808806,117.08984897889955,120
808000,-168094.28882176976,29671.708293763455,-138422.5805280063,296.32832396906963,117.58233192032793,120
810000,-168122.05749722163,29707.018494570744,-138415.03900265088,296.6809633425982,118.12823477799068,120
812000,-168207.83057273354,29993.151557280682,-138214.67901545286,299.5385450519329,117.77005475570019,120
814000,-168161.0048026659,30046.053358112345,-138114.95144455356,300.06686994041553,117.89626161837677,120
816000,-167421.24167373555,29979.69791116932,-137441.54376256623,299.4041848606024,118.13784657675816,120
818000,-167108.87551527214,30265.624364514893,-136843.25115075725,302.25970318329104,119.01190401430527,120
820000,-167747.1639351747,29810.448096768814,-137936.7158384059,297.71390422907166,118.3258048494187,120
822000,-168056.21031300258,29851.980349992053,-138204.22996301053,298.1286826053773,117.83839820550682,120
824000,-168339.2848075265,30039.04480525211,-138300.2400022744,299.99687623793096,118.03705656228847,120
826000,-168257.72072372807,29663.75314789958,-138593.9675758285,296.24887673881807,118.11425598227018,120
828000,-168087.8835101847,29538.153106004116,-138549.7304041806,294.9945219326558,118.5297894426504,120
830000,-167755.39994634665,29537.63843435375,-138217.7615119929,294.98938195938433,117.76230336055677,120
832000,-167802.15611604997,29524.053140097676,-138278.1029759523,294.85370701146184,118.02419734700578,120
834000,-168369.04251679452,30053.893774235272,-138315.14874255925,300.14517137644765,117.57330928415722,120
836000,-168361.9150788656,30300.73876473843,-138061.17631412717,302.610387116363,118.31670163585441,120
838000,-168471.46261027106,29786.367347188178,-138685.09526308288,297.47341223944636,118.0197655252399,120
840000,-168071.96451319358,29120.990276275144,-138950.97423691844,290.8283593062268,118.2576502818835,120
842000,-168382.56436396844,29670.787387517572,-138711.77697645087,296.3191269723321,116.83312722783302,120
844000,-168631.64703653252,29517.716970787384,-139113.93006574514,294.79042833490183,118.95281636679918,120
846000,-168384.30095335993,29319.383573619023,-139064.91737974092,292.8096929290356,117.09227990808766,120
848000,-168451.86149579077,29292.21615352889,-139159.64534226188,292.538374675898,117.78205955131101,120
850000,-168093.67987451004,29257.63962259388,-138836.04025191616,292.1930623885434,117.88097249518525,120
852000,-167798.49956983712,29406.44725215691,-138392.0523176802,293.679189005375,118.27584805141564,120
854000,-167855.4303616183,29761.20136975753,-138094.22899186076,297.22208218998526,117.83790093693052,120
856000,-168008.44893751957,29792.034684604034,-138216.41425291554,297.530011360103,118.10444277335395,120
858000,-168643.6321568099,29587.459280635347,-139056.17287617456,295.4869376690584,117.76532822695886,120
860000,-168239.24917844823,29412.395305950893,-138826.85387249733,293.7385916118646,117.63688505717049,120
862000,-167999.7653486001,29456.976337270462,-138542.78901132965,294.1838178240176,117.63333039416358,120
864000,-168285.1765653747,30487.35642635147,-137797.82013902324,304.4741186663406,117.57648233879802,120
866000,-167539.07259959797,29887.96786521189,-137651.10473438608,298.48808624885226,118.4515954453003,120
868000,-167148.96229329228,29677.471518223174,-137471.4907750691,296.3858807038521,118.44676135885658,120
870000,-167170.36185228545,30232.026756153093,-136938.33509613236,301.9241672958169,118.7791525801655,120
872000,-166974.46929445956,30349.0376046623,-136625.43168979726,303.09274270379973,118.73547872237313,120
874000,-166901.20217543538,30044.509039205324,-136856.69313623005,300.0514469850245,117.88510495124684,120
876000,-167640.79522671143,30433.89058083971,-137206.90464587172,303.94016072117506,118.13220367581646,120
878000,-167613.58522816456,30194.762347320677,-137418.8228808439,301.55201144608685,118.62405202938798,120
880000,-167876.4246760134,30020.584091288736,-137855.84058472468,299.81251097072493,118.82043614247952,120
882000,-167423.6456318372,29362.423194493516,-138061.22243734368,293.2395252323103,118.14797739471794,120
884000,-167862.6842144268,30026.762845525373,-137835.9213689014,299.874217559002,118.54335157364667,120
886000,-167776.0709903061,30109.697220744565,-137666.37376956153,300.70247470432076,118.0972057571945,120
888000,-167798.59165161964,29874.275832538493,-137924.31581908115,298.3513453152441,117.45789731000684,120
890000,-168095.73191045958,29855.61037329794,-138240.12153716164,298.16493527784064,117.24235442313501,120
892000,-168569.70394213044,30392.048541393946,-138177.6554007365,303.5222885414658,118.12549976351457,120
894000,-168026.86068866344,30161.522701385373,-137865.33798727806,301.22005049285093,118.28056669936828,120
896000,-167777.87333772494,30573.863864943385,-137204.00947278156,305.33805963108057,117.99815646240404,120
898000,-166921.2894232642,30219.49853936932,-136701.7908838949,301.7990492727796,118.82299910251831,120
900000,-167574.03304406384,30414.082307644072,-137159.95073641976,303.74233751737864,118.20792303690457,120
902000,-167468.38889679825,30565.33551922161,-136903.05337757664,305.25288791231935,117.97543906114582,120
904000,-167405.21624731424,29883.087346161716,-137522.12890115252,298.43934500295165,118.59421920459899,120
906000,-167403.25562991248,29938.14971741865,-137465.10591249383,298.98924728787534,119.50733295604762,120
908000,-167982.29339159967,30328.99606407777,-137653.2973275219,302.89258988238566,117.87885763095022,120
910000,-167465.78961767128,29702.47641772474,-137763.31319994654,296.63560208446677,117.62490902778596,120
912000,-167205.48204414744,29834.952003383078,-137370.53004076437,297.9586222448263,118.5171102906509,120
914000,-167292.6636322179,29842.1331360084,-137450.5304962095,298.03033948382017,117.95107831315906,120
916000,-167361.20275650604,29920.08958489343,-137441.1131716126,298.8088825866295,117.50314139618142,120
918000,-167716.63324965583,30310.678960184916,-137405.95428947092,302.7096588343045,118.0092509288274,120
920000,-167569.1046609485,30141.551575072575,-137427.55308587593,301.02060089158584,117.42625125943115,120
922000,-167700.37485364487,30314.5251085863,-137385.84974505857,302.74806992605,117.23268971783723,120
924000,-168150.80838178517,29777.98247994436,-138372.8259018408,297.38967342560846,118.11746968914166,120
926000,-167828.1790819608,29380.0400427281,-138448.13903923272,293.4154628985642,118.44650756869278,120
928000,-168184.392512299,29788.074072762916,-138396.3184395361,297.4904571336611,117.4789588604732,120
930000,-168024.60595429793,30280.97214160891,-137743.63381268902,302.4129798675282,117.5362684777194,120
932000,-168044.5328384752,29857.9385167968,-138186.5943216784,298.18818620947377,117.73546922830195,120
934000,-167714.22462781845,29536.967605795246,-138177.2570220232,294.98268246300063,118.44464113951648,120
936000,-167167.06492967193,29705.422338664997,-137461.64259100694,296.6650226963887,118.65537929036384,120
938000,-167427.65510880365,30035.7154260308,-137391.93968277285,299.9636260672721,118.2405157710569,120
940000,-167183.2052523815,29915.651085845893,-137267.5541665356,298.7645557494056,118.45193531295371,120
942000,-167552.7819163095,30080.22024181299,-137472.5616744965,300.4080911226279,118.94830437191843,120
944000,-167709.90505225305,29706.385688608396,-138003.51936364465,296.6746435740037,118.54355886382723,120
946000,-167896.11171141337,29855.06879131915,-138041.04292009422,298.1595265538643,117.8138564560367,120
948000,-167756.55461636232,29839.8010284373,-137916.75358792502,298.007048963402,118.5547493263249,120
950000,-167551.88907014905,29748.301114390488,-137803.58795575856,297.09324865556783,117.72186492003524,120
952000,-167619.29225044686,30098.93612859631,-137520.35612185055,300.595004774757,118.40570534510647,120
954000,-167592.36412019015,30272.603687807918,-137319.76043238223,302.3294049730695,118.53514709060119,120
956000,-167810.72778886883,29976.98776652105,-137833.74002234777,299.3771189224574,118.6805546910776,120
958000,-167387.14847375627,29380.462573662473,-138006.6859000938,293.4196826719041,118.51308361008027,120
960000,-167848.6376916828,29728.406985963113,-138120.23070571967,296.89456802432994,117.63912155689785,120
962000,-168052.6796614728,30087.548006737255,-137965.13165473554,300.48127276343365,117.81419473991247,120
964000,-167754.91886366694,29276.356903358363,-138478.56196030858,292.37998996222024,117.70080231230615,120
966000,-168234.5037051713,29895.576767013525,-138338.92693815776,298.564075574974,117.90461446322578,120
968000,-167472.07360541692,30152.747221344267,-137319.32638407266,301.13241066885234,118.65781398188396,120
970000,-168212.75732560607,30085.581694364722,-138127.17563124135,300.4616354023493,117.67143237441505,120
972000,-167784.8243094274,29717.442083183792,-138067.38222624362,296.78506265878406,117.92531984948116,120
974000,-168343.13969483878,30042.38584719831,-138300.75384764047,300.0302428830337,118.1399708785723,120
976000,-167697.80698967318,29883.482645812444,-137814.32434386073,298.44329282023966,118.41806397238805,120
978000,-167944.85103628598,29794.191655147646,-138150.65938113834,297.55155280489316,119.0344582727191,120
980000,-167879.83898754732,29890.105424882262,-137989.73356266506,298.5094338392314,118.56135336168816,120
982000,-168473.1898208498,30224.15384617308,-138249.03597467672,301.8455413469488,117.60874348031051,120
984000,-168290.4040192318,30084.82461465674,-138205.57940457505,300.4540745245342,118.38391920292285,120
986000,-168654.12914259278,30055.819672703743,-138598.30946988903,300.1644051279946,117.68618224172738,120
988000,-168217.0793608001,29996.535535223433,-138220.54382557666,299.5723404944533,118.92805023843717,120
990000,-168196.6783543385,29732.162933687498,-138464.515420651,296.93207829111554,118.15467029307172,120
992000,-168189.96412721404,29676.89150745701,-138513.07261975703,296.38008819549634,117.48262537267539,120
994000,-167841.5375595428,29433.61128335516,-138407.92627618765,293.95047341399504,118.26706156795976,120
996000,-168179.94320960052,29403.32642912562,-138776.6167804749,293.64802166411135,117.89761979307426,120
998000,-167846.88694585767,29584.21886415541,-138262.66808170226,295.45457596022277,118.1901388449736,120
1000000,-168033.8089992092,30011.238871671027,-138022.57012753817,299.7191812156929,117.78630061598912,120
1002000,-167074.81908123428,29757.88905435294,-137316.93002688134,297.1890024339233,118.3030030068366,120
1004000,-167253.91083208087,30304.766497118515,-136949.14433496236,302.65061166878064,118.07230697939451,120
1006000,-167014.1444421989,30158.46376081402,-136855.6806813849,301.18950116540225,118.40557470594901,120
1008000,-167286.46321874682,30138.512362345355,-137147.95085640147,300.99024858410405,118.2833912853804,120
1010000,-167842.02518576547,30546.3834312557,-137295.64175450976,305.0636153430743,117.63074743397377,120
1012000,-168293.44487280282,30218.120309703285,-138075.32456309954,301.78528503369574,117.6068823464443,120
1014000,-166933.04772702744,29750.50135838287,-137182.54636864457,297.11522226787656,118.58959795235064,120
1016000,-167583.96012172697,29730.971662302618,-137852.98845942435,296.92018118531433,117.62703037688415,120
1018000,-167608.80721991684,29445.659113005735,-138163.1481069111,294.0707938597366,118.75736045741034,120
1020000,-167610.96963049844,29598.358973935945,-138012.6106565625,295.5957917941923,118.42102680159438,120
1022000,-167930.4404286642,29820.17227576603,-138110.26815289818,297.81101861276983,117.78183765788705,120
1024000,-167724.0800853367,29914.178390464047,-137809.90169487265,298.74984809085424,118.42639713299324,120
1026000,-167569.60554886505,29710.98230072111,-137858.62324814394,296.72054947028073,119.22236801765324,120
1028000,-167472.25201918057,29770.931652423576,-137701.320366757,297.3192575304014,118.81700286467033,120
1030000,-167611.93649213947,29925.972167684406,-137685.96432445507,298.8676313408907,118.56222854561982,120
1032000,-166909.49793027295,29791.412339556264,-137118.08559071668,297.52379606359534,119.03274854332844,120
1034000,-167053.18566673738,30107.638258798746,-136945.54740793863,300.6819120613991,118.36115982547462,120
1036000,-167560.89127146918,30247.58111339854,-137313.31015807064,302.07950707495354,118.28197095654207,120
1038000,-166986.89845922042,30061.292647148017,-136925.6058120724,300.2190631654807,118.09707683145903,120
1040000,-167458.01505874854,30126.022330963053,-137331.9927277855,300.86551191477594,118.16935588378108,120
1042000,-167189.3793171643,29626.115029591834,-137563.26428757247,295.87298869067934,118.21363996899514,120
1044000,-167605.3403117502,29930.296174326213,-137675.04413742397,298.91081475413785,118.74283431177177,120
1046000,-167962.04987001373,29702.26559789735,-138259.78427211638,296.63349664835596,118.63243565444833,120
1048000,-168022.09427300957,30174.035473414464,-137848.0587995951,301.3450142706988,118.81602590623135,120
1050000,-168339.39577389718,29691.123851791024,-138648.27192210616,296.52222516654274,117.02455494431106,120
1052000,-167561.3482909666,30012.867655443377,-137548.4806355232,299.7354477130779,117.88076937849459,120
1054000,-167265.2221813862,29726.90821560193,-137538.31396578427,296.87959995761986,118.31839688794253,120
1056000,-167432.89331993426,30497.258452657145,-136935.6348672771,304.57300919296637,118.56676327800116,120
1058000,-167455.39506368327,30347.8338924977,-137107.56117118557,303.0807213532005,118.61928821387849,120
1060000,-166996.73744069645,29779.052700387547,-137217.6847403089,297.4003616080032,119.00979192657528,120
1062000,-167760.5604931271,29826.195453403343,-137934.36503972375,297.87117147341945,119.14094771729405,120
1064000,-167827.8131492713,29730.998998054885,-138096.81415121641,296.9204541846837,117.94912320302345,120
1066000,-168163.04195491027,30653.913018432446,-137509.12893647782,306.13750236129715,118.22470924420088,120
1068000,-167732.4325955317,29764.902967077214,-137967.52962845447,297.25904966482324,117.58607110902805,120
1070000,-167849.16942348343,30357.225689031882,-137491.94373445155,303.1745162671461,117.66501877758431,120
1072000,-167859.2716490263,29998.412034682,-137860.8596143443,299.5910809031274,118.47442046405685,120
1074000,-167604.44225686172,30036.2925972424,-137568.14965961932,299.9693902172861,118.44726337188632,120
1076000,-167970.11841876595,29956.405787601834,-138013.71263116412,299.17156879852405,118.09864940878376,120
1078000,-167913.4359591056,29716.521657168312,-138196.9143019373,296.7758704580586,117.55185757832402,120
1080000,-167533.0805433906,30277.16382815037,-137255.91671524022,302.3749466294974,118.21166850039022,120
1082000,-167718.4446741843,29794.612784670055,-137923.83188951426,297.55575858247477,118.98558957486308,120
1084000,-167481.07602777425,29442.50332394382,-138038.57270383043,294.039277316292,119.01666238475326,120
1086000,-167914.0829844874,30041.810908458894,-137872.27207602852,300.0245010284916,117.46381907644404,120
1088000,-167346.80303560814,29855.694186523557,-137491.1088490846,298.1657723119752,118.50651789176072,120
1090000,-167159.02603715088,29808.54678468936,-137350.47925246152,297.69491601928377,118.5024433385637,120
1092000,-167228.76894230314,29926.373928532703,-137302.39501377044,298.8716436854997,118.58263136686627,120
1094000,-167891.29341884062,30244.799452533538,-137646.49396630708,302.0517269116472,118.18996009453839,120
1096000,-167362.98744746146,29995.872064410592,-137367.11538305087,299.56571447912495,118.53782346932444,120
1098000,-167835.5461292673,30303.80512305186,-137531.74100621545,302.64101052404516,118.27342591158416,120
1100000,-167835.143592005,30099.298599261907,-137735.8449927431,300.59862473231925,118.40665625879171,120
1102000,-167512.85407447373,29803.685878460295,-137709.16819601343,297.6463706446269,118.4655068481905,120
1104000,-167873.10757878807,29704.5534272918,-138168.55415149627,296.65634496714074,118.9088647314655,120
1106000,-168620.6066416807,30013.728013491957,-138606.87862818874,299.7440400211454,117.72029416407996,120
1108000,-168520.40204654704,29901.97476703138,-138618.42727951566,298.62797174850317,118.13359261273341,120
1110000,-167968.44944043108,29389.930101141566,-138578.51933928952,293.5142339030714,118.08521929382088,120
1112000,-167740.13990960433,29466.517342358828,-138273.6225672455,294.2791028685733,118.50097702673122,120
1114000,-167259.36940941715,29717.01799994486,-137542.3514094723,296.7808273827369,119.20635299836373,120
1116000,-167615.40460350632,30155.872170495626,-137459.5324330107,301.16361921725616,118.6767985972839,120
1118000,-167739.5537432999,29841.342118650675,-137898.21162464924,298.02243967415893,117.67571547719385,120
1120000,-168292.97548716364,29787.910193893826,-138505.0652932698,297.48882049211244,117.38555274654937,120
1122000,-168558.9375037544,29738.11948948889,-138820.8180142655,296.9915658062859,118.24394885148841,120
1124000,-168919.7690332631,29910.041484108195,-139009.7275491549,298.70853322907715,117.22064187025127,120
1126000,-168270.1408946074,29401.51887907274,-138868.62201553467,293.6299698461184,117.6457512644848,120
1128000,-167303.37355803058,29387.467398679117,-137915.90615935146,293.489639144795,118.26109590447923,120
1130000,-168120.7961913821,29879.702296986943,-138241.09389439516,298.40553886214633,118.23525836198995,120
1132000,-168245.2716768185,30074.703195259557,-138170.56848155893,300.3529929414833,118.58605475783926,120
1134000,-168205.21421417908,29740.25849225023,-138464.95572192885,297.0129278086673,117.54721868121646,120
1136000,-168684.6079064638,29841.660743218148,-138842.94716324564,298.02562174521194,118.16289868835345,120
1138000,-167766.73944123648,30043.51028269832,-137723.22915853816,300.04147250567047,118.44374779691044,120
1140000,-167901.11862325587,30083.100911840098,-137818.01771141577,300.4368600803363,118.20522776185578,120
1142000,-167997.55088752497,29864.236842690487,-138133.31404483446,298.2510869476925,117.83715268856143,120
1144000,-167450.91965038003,30154.673779248027,-137296.245871132,301.1516510061123,118.67089737497574,120
1146000,-166934.3099107279,29653.846977003966,-137280.46293372393,296.14994482059535,118.61756531897218,120
1148000,-167988.49111350195,30408.911558188265,-137579.57955531368,303.69069777002284,118.38675480235236,120
1150000,-167496.91483202437,29706.986106762197,-137789.92872526217,296.6806398888581,118.60632294317803,120
1152000,-167041.44405794155,29749.791143686278,-137291.65291425528,297.1081294261495,118.56223142478136,120
1154000,-167160.74777622963,29719.84852775,-137440.89924847963,296.8090955751895,118.90323318524987,120
1156000,-167209.18668381276,30082.062652901048,-137127.1240309117,300.4264910942231,118.51095680745182,120
1158000,-168205.23362153408,30639.530421886942,-137565.70319964713,305.9938648367416,116.8327181142293,120
1160000,-167556.82554769167,30116.589109645458,-137440.2364380462,300.7713032957441,117.95900660349855,120
1162000,-167965.1834509594,30158.88568066398,-137806.2977702954,301.1937148359045,118.59462861770534,120
1164000,-167847.09805171727,29864.563912988873,-137982.5341387284,298.2543533653986,117.95788505775893,120
1166000,-167958.71532054746,29986.13303542137,-137972.5822851261,299.46845179007147,117.85785189316286,120
1168000,-167469.10493618762,29577.43670610321,-137891.6682300844,295.3868432395919,118.13830828362768,120
1170000,-168202.12810617778,29648.924158929498,-138553.2039472483,296.10078113865393,118.83632397644105,120
1172000,-168602.76972704148,29837.19921916345,-138765.57050787803,297.9810649595902,118.00246489292319,120
1174000,-167910.04932273983,29381.47865977115,-138528.57066296868,293.42983022022224,119.48465649488172,120
1176000,-167793.87908123608,29743.880580466823,-138049.99850076926,297.04910123420336,118.3806170495103,120
