#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
592000,-170406.73477606568,29319.87136744114,-141086.86340862454,294.6741706347967,116.1659114672759,124
594000,-170420.47592759377,29484.415498974267,-140936.0604286195,296.32789226558776,116.35653142880953,124
596000,-171071.72908740852,29459.346945834783,-141612.38214157373,296.0759452153154,115.38836066238504,124
598000,-170837.4722999446,29388.375520347152,-141449.09677959746,295.3626594821603,115.62410884455994,124
600000,-170387.5320224549,29680.23375592567,-140707.29826652922,298.2959289509868,116.87339906380299,124
602000,-169676.42666192213,29631.422740361188,-140045.00392156094,297.8053624901367,116.50580592202648,124
604000,-169448.7699069865,29734.276611657813,-139714.4932953287,298.83907709417036,116.49772231890402,124
606000,-169609.4583674334,29633.43193710255,-139976.02643033085,297.82555556588323,116.11301823752525,124
608000,-169147.7350232876,29617.14678761433,-139530.58823567326,297.6618845572706,116.90295492769485,124
610000,-170382.80968789058,29621.161329694325,-140761.64835819625,297.70223200092323,115.80265136675285,124
612000,-169355.62762554036,29482.039888955536,-139873.58773658483,296.3040166181387,116.23274856698303,124
614000,-169872.14143765066,29928.159786434146,-139943.9816512165,300.7876655791356,116.81219503868792,124
616000,-169517.10808388703,29611.20851078187,-139905.89957310515,297.60220295844374,116.70171441384332,124
618000,-169401.96453749738,29544.793456186773,-139857.1710813106,296.9347102233901,116.62879273920558,124
620000,-169978.47763229464,29692.303684931947,-140286.1739473627,298.4172356332356,116.09636427091839,124
622000,-169968.88786929066,29705.289227630477,-140263.59864166018,298.54774452861847,116.78006260109677,124
624000,-169854.0237231471,29347.90063726902,-140506.1230858781,294.95587384339956,116.84876354640387,124
626000,-169679.6873227316,29719.359823456733,-139960.32749927486,298.6891585581508,116.73264644328395,124
628000,-170210.9448775394,29212.233453353867,-140998.71142418555,293.59237485660145,116.43974940891793,124
630000,-170846.37782652024,29306.891468190006,-141539.48635833024,294.5437184578817,115.74704828306449,124
632000,-170145.984338779,29673.384299891768,-140472.60003888723,298.2270897070899,117.0346942161198,124
634000,-171134.67438986083,29823.611949546845,-141311.06244031398,299.7369260741649,115.91799554691724,124
636000,-170715.54543177807,29792.520277124248,-140923.02515465382,299.42444473105263,116.02251875848515,124
638000,-170182.36890504253,30021.318243308924,-140161.0506617336,301.72393813890113,116.28811954204687,124
640000,-170661.24368733913,29559.344609823078,-141101.89907751605,297.0809540140201,115.93268508412349,124
642000,-170340.48882486718,29119.55692667188,-141220.9318981953,292.660945850823,116.24802083590761,124
644000,-169961.96002729284,29739.822886709124,-140222.1371405837,298.8948189485726,116.27176057851356,124
646000,-169819.30678759818,29401.42834317329,-140417.8784444249,295.4938445645413,116.41966556879383,124
648000,-170349.2013838084,29979.429282257566,-140369.77210155083,301.3029405600963,116.49837603335635,124
650000,-170054.7995590882,29930.915584332368,-140123.88397475582,300.8153622374844,116.51204386561604,124
652000,-170153.8245101599,29681.233159802272,-140472.59135035763,298.30597328251804,116.16876932829477,124
654000,-170466.24825971795,30047.922948215855,-140418.3253115021,301.9913240102505,115.92573065495841,124
656000,-170147.27187540103,30201.076063476503,-139946.19581192452,303.5305622508958,116.3170672373419,124
658000,-170715.08440104802,29743.067868088605,-140972.01653295942,298.9274320587988,116.27068560328063,124
660000,-170010.93904339988,29664.766556045506,-140346.17248735437,298.1404785999395,116.7636608936361,124
662000,-169883.0559668634,29109.92534854496,-140773.13061831845,292.5641453819231,116.30669001491316,124
664000,-169745.30673532514,29503.05175643394,-140242.2549788912,296.51519266816604,115.7678517614266,124
666000,-170104.10841484682,29543.664399111876,-140560.44401573495,296.9233628353687,116.56256625316891,124
668000,-169803.60797551542,29490.25427415222,-140313.3537013632,296.3865738406712,116.86865719398135,124
670000,-169426.770827253,29725.48353479849,-139701.2872924545,298.75070383364755,117.0330819518157,124
672000,-169917.80715157615,29834.49640217796,-140083.3107493982,299.8463183362145,117.03908714610355,124
674000,-170146.0001932101,29593.77612389867,-140552.2240693114,297.42700184372484,116.50996405253882,124
676000,-169601.26659532136,29424.548999177758,-140176.7175961436,295.7262146198961,116.40497277790699,124
678000,-170119.14351945987,29561.444163024542,-140557.69935643533,297.10205520135446,116.32614209812492,124
680000,-169969.59457295062,29475.31308983639,-140494.28148311423,296.23641011582424,116.51653418169508,124
682000,-170026.6780622832,29775.85525772802,-140250.82280455518,299.25695590725616,117.27702899877714,124
684000,-169752.81606145087,29867.60558830318,-139885.2104731477,300.1790763432185,116.63133722041194,124
686000,-170097.9186961688,29579.149635986658,-140518.76906018215,297.2800009193088,116.1657053050134,124
688000,-170017.4772418131,29687.10661655641,-140330.37062525668,298.36500341863615,117.0540769263839,124
690000,-170055.70683092833,29599.451267658384,-140456.25556326995,297.4840388702407,117.17212037377571,124
692000,-170244.07464506186,29284.935182272457,-140959.1394627894,294.3230506977169,116.25296579623914,124
694000,-169690.9782684025,29482.421319009503,-140208.556949393,296.30785011329283,116.5180835686069,124
696000,-169636.37387865398,29679.115441855276,-139957.2584367987,298.28468953362807,116.44968869676129,124
698000,-169943.60031328967,29762.850338774035,-140180.74997451564,299.12625227425207,116.54743068040945,124
700000,-169848.54392435867,29589.651090574916,-140258.89283378376,297.3855439274098,115.93541619151026,124
702000,-170083.3541613093,29921.70448916836,-140161.64967214095,300.72278775807837,115.4530408380769,124
704000,-169629.19390998932,29445.126015991904,-140184.06789399742,295.9330202803936,116.07199884056575,124
706000,-170297.4971376703,29965.090720335254,-140332.40641733503,301.1588333848089,115.7774168194909,124
708000,-169809.83037010126,29300.764543977217,-140509.06582612405,294.48214089199405,115.89557797624296,124
710000,-170625.74594241288,29771.517563361966,-140854.2283790509,299.21336067882675,117.09444244664512,124
712000,-170039.2829696664,29875.280837897677,-140164.00213176874,300.25621507893567,116.38391815513712,124
714000,-169519.97313011496,29904.227929953486,-139615.74520016147,300.5471426971689,116.97057611258388,124
716000,-169938.83608919196,29478.956705183256,-140459.8793840087,296.2730296260873,116.79681367435131,124
718000,-169957.69261987042,29579.98918012035,-140377.70343975007,297.2884386088268,115.85396034447255,124
720000,-170010.67450445192,29676.02071366203,-140334.6537907899,298.2535865164199,116.12403115845856,124
722000,-169934.9724153009,29643.45039289212,-140291.52202240878,297.92624428016296,116.81339429843047,124
724000,-169867.47904889658,29720.771081941028,-140146.70796695555,298.70334216142106,116.6611674234386,124
726000,-170289.6613731858,29819.335448741913,-140470.3259244439,299.69394586077584,116.20549599903968,124
728000,-169249.66350922547,30646.76977608609,-138602.89373313938,308.009927916402,115.81612352681114,124
730000,-170046.52440696838,29636.857366981916,-140409.66703998647,297.8599822417756,116.85911852922156,124
732000,-170408.24310666788,29460.17719892692,-140948.06590774097,296.08428952686694,116.35706809994596,124
734000,-170732.0151124238,29411.465724111535,-141320.54938831227,295.59472348267343,115.67947189008835,124
736000,-169989.61499474302,29978.434034524485,-140011.18096021854,301.292937999149,115.99614837859127,124
738000,-170081.54586048878,29661.0462703628,-140420.49959012598,298.1030885280549,116.51612141372298,124
740000,-169950.09612643253,29710.780662652804,-140239.31546377973,298.6029352230291,116.68490892714317,124
742000,-170087.9983648673,29490.0635630904,-140597.9348017769,296.38465713294534,116.85752311233882,124
744000,-169691.86778143898,29727.39186278195,-139964.47591865703,298.7698831458205,116.0553602659724,124
746000,-169818.65926948353,29574.147698676214,-140244.5115708073,297.2297298348947,116.74574235881859,124
748000,-170109.72882086958,29857.69530762406,-140252.03351324552,300.07947482371384,117.37820103874509,124
750000,-169621.19831223588,29867.542699363665,-139753.65561287221,300.1784442890781,116.74617092288965,124
752000,-170163.35109098163,29269.267632109637,-140894.083458872,294.1655867616631,115.74403260231819,124
754000,-169873.03084634233,29590.61610568408,-140282.41474065825,297.39524264072884,115.87552866624992,124
756000,-170018.77500976995,29229.176117779105,-140789.59889199084,293.7626541025532,115.4951136323279,124
758000,-169936.74597123754,29088.892239954672,-140847.85373128287,292.35275585186537,116.60523057107555,124
760000,-170801.8088199388,29187.051521263245,-141614.75729867554,293.33928831127554,115.90886529527118,124
762000,-170148.52596522518,29398.717852829956,-140749.80811239523,295.46660326174265,117.28676833127821,124
764000,-170231.86854742037,29870.79026173614,-140361.07828568423,300.2110833391169,115.71541178261802,124
766000,-170037.90468782233,29808.987180941214,-140228.91750688112,299.58994242933295,116.19633023415928,124
768000,-169997.9980917708,29775.67009082262,-140222.32800094818,299.2550949200917,116.75980555229276,124
770000,-170081.33215233393,29917.926481720526,-140163.4056706134,300.68481756382374,116.68302703716843,124
772000,-170353.78549048037,29836.488063012017,-140517.29742746835,299.8663351704327,116.14019318723946,124
774000,-170471.2998008345,29442.97450549237,-141028.32529534213,295.91139690544367,116.071906569398,124
776000,-170302.39005207038,29883.29953115323,-140419.09052091715,300.3368055342975,115.62821347038174,124
778000,-169602.20891374047,29313.513925375126,-140288.69498836534,294.61027629008134,117.03569206773582,124
780000,-170337.818664097,29712.31151427608,-140625.5071498209,298.6183207759464,117.07749272302262,124
782000,-170125.226219213,30230.579770686105,-139894.64644852688,303.82708403107983,115.50956821131649,124
784000,-170458.84575787943,29822.765026230365,-140636.08073164907,299.72841422147815,115.92809131278625,124
786000,-170458.64134983637,30005.92566942668,-140452.7156804097,301.56923780321955,115.52392013228133,124
788000,-170201.6291923835,29774.285544040147,-140427.34364834335,299.2411797780464,115.25283453354423,124
790000,-170211.44854714756,29761.91741596954,-140449.53113117802,299.11687609895324,116.08972805485922,124
792000,-169683.6498947785,29683.062182496302,-140000.5877122822,298.3243555509353,116.68672550689897,124
794000,-169845.9707701233,29765.939889961504,-140080.0308801618,299.1573032608813,117.37430997731512,124
796000,-169232.51181496866,29569.256351796445,-139663.25546317222,297.1805702200036,117.32423766311709,124
798000,-169706.54261313356,29506.939323474653,-140199.6032896589,296.55426397169094,116.33826993760454,124
800000,-170177.72532879096,29703.443750683946,-140474.281578107,298.5291968896527,116.18208818791749,124
802000,-169570.3836376979,29727.247992812074,-139843.13564488583,298.7684372061872,117.55791742753347,124
804000,-169988.89513065643,29597.634348798776,-140391.26078185765,297.46577824926607,116.14422641224554,124
806000,-169943.85041167284,29792.811404152017,-140151.03900752083,299.427370651647,116.64009017227718,124
808000,-170060.1642995564,29693.568884454202,-140366.5954151022,298.42995129679485,116.39604029848715,124
810000,-169942.44133856392,29973.316937874537,-139969.12440068938,301.24150952620363,116.57218871378451,124
812000,-170473.19665439124,29654.262285486795,-140818.93436890445,298.0349072904266,117.02261133167602,124
814000,-169961.2667069378,29557.58534151106,-140403.68136542675,297.0632727996562,116.84511226117887,124
816000,-169980.1238130877,30008.23282005079,-139971.8909930369,301.5924254116565,115.96669533278259,124
818000,-169370.69920580147,29777.950483317953,-139592.74872248352,299.2780136006979,116.79673772713,124
820000,-169289.4852667906,29496.188911647303,-139793.2963551433,296.44621886298273,116.8682656007411,124
822000,-170319.22734897642,29643.96340778563,-140675.2639411908,297.9314002454254,116.50150788234055,124
824000,-170230.88648510724,29929.405931009795,-140301.48055409745,300.8001897343312,115.7279385899116,124
826000,-169580.1753984061,29571.182047795737,-140008.99335061037,297.19992408634135,116.66348220129562,124
828000,-169488.67555287562,30049.658975551953,-139439.01657732367,302.008771645305,116.91879780444025,124
830000,-169833.26154907793,29403.456641522935,-140429.804907555,295.51422961761637,116.21134024717767,124
832000,-169413.0628933626,29915.577960000373,-139497.48493336223,300.66121416251855,116.30942059357695,124
834000,-170107.1372130972,29674.266889785882,-140432.8703233113,298.2359600203938,116.640498834663,124
836000,-170435.77293596033,29950.839215301443,-140484.93372065888,301.01560115934967,116.39406290683903,124
838000,-170517.11038817128,29540.12319675734,-140976.98719141394,296.88777260873377,116.66041133784856,124
840000,-170262.77323862584,29913.37217919575,-140349.4010594301,300.6390453534859,115.24678216393647,123
842000,-169763.2420420783,29904.837258366402,-139858.40478371189,300.5532666443878,116.35231685086322,123
844000,-170156.37380658556,29457.90992388886,-140698.4638826967,296.06150268094024,116.29138282358002,123
846000,-170248.1665841901,29608.209518817486,-140639.9570653726,297.5720621212358,116.56146109217013,123
848000,-170374.3425801869,30146.32261477015,-140228.01996541675,302.9802724189678,116.09469300346454,123
850000,-170493.25234769727,29777.794836347923,-140715.45751134935,299.27644929841193,116.03698532230572,123
852000,-169340.3464249185,29263.62161230261,-140076.7248126159,294.10884244027187,117.10019806432724,123
854000,-169600.8226561403,29814.221930161584,-139786.60072597873,299.64255334858507,116.03878489938866,123
856000,-170110.25231116265,29524.064119324496,-140586.18819183816,296.72637369724544,116.77543351725721,123
858000,-169547.58597091038,29392.219843672356,-140155.36612723803,295.4012961723869,115.92071022234055,123
860000,-169431.3901770895,29330.686767296982,-140100.7034097925,294.7828688941671,116.91018705551129,123
862000,-169754.28093862697,29503.79013490578,-140250.4908037212,296.52261361012984,116.43094880593101,123
864000,-169848.67531433282,29540.79613522766,-140307.87917910516,296.89453585756064,116.76031478186253,123
866000,-170129.6481388536,29176.583208628464,-140953.06493022514,293.23407839050407,116.20782902375352,123
868000,-170395.4602321532,29561.056341564894,-140834.4038905883,297.0981574705103,115.92281326381767,123
870000,-169604.66040573537,29354.318265658338,-140250.34214007703,295.02037308009005,116.58630430464977,123
872000,-169605.6337704789,29146.195319956576,-140459.4384505223,292.9286703012423,116.45495342444377,123
874000,-169933.68813303125,29352.06671179633,-140581.62142123492,294.9977442370569,116.50511294692488,123
876000,-169947.28798129433,29914.98490613373,-140032.3030751606,300.6552537797424,116.55633001076716,123
878000,-169723.0151114798,29763.745604648313,-139959.26950683148,299.1352499852479,116.57653875945927,123
880000,-170115.6174143931,29579.138118619332,-140536.47929577378,297.27988516604984,116.83367212006952,123
882000,-169860.9537768307,29313.90740349237,-140547.04637333832,294.6142308721602,115.90332476823768,123
884000,-169903.06199942576,29216.307244444208,-140686.75475498155,293.63331777193156,116.37238572186794,123
886000,-170632.98197853612,29647.707121124695,-140985.27485741142,297.969025772818,115.0586053734159,123
888000,-169889.65741767234,29550.993230086286,-140338.66418758605,296.9970199521426,117.06962036997798,123
890000,-169154.29718205798,29926.073852234287,-139228.2233298237,300.766701267163,116.99664510711987,123
892000,-170442.79395611864,29934.446538500953,-140508.34741761768,300.85084946654274,116.75915381497843,123
894000,-170143.2766963482,29309.268760309205,-140834.007936039,294.5676110109834,116.29845380713773,123
896000,-170248.04124875658,30225.06068804534,-140022.98056071124,303.7716154691803,116.69280313801995,123
898000,-169615.76987077727,30352.738008689135,-139263.03186208813,305.0548137512629,116.56868990245461,123
900000,-169396.0058300834,29639.284048351925,-139756.72178173147,297.8843711727889,117.48874981597214,123
902000,-169969.93041592196,29539.589770699356,-140430.3406452226,296.8824115046804,115.47684144333256,123
904000,-170186.9840887111,29659.89465929754,-140527.08942941355,298.09151446515074,115.58772369403995,123
906000,-170893.4299692422,29439.503760961117,-141453.92620828107,295.876514802674,116.12551193423998,123
908000,-170056.90877621935,29424.348371045082,-140632.56040517427,295.7241982424072,116.9098052683588,123
910000,-170298.2005862242,29295.074274742976,-141003.12631148123,294.42495184957727,116.01602168016538,123
912000,-170286.68797024293,29404.07571357442,-140882.6122566685,295.5204514915478,116.35780544144741,123
914000,-170053.01214405824,29439.896412977483,-140613.11573108076,295.8804610821723,115.46636109232288,123
916000,-169690.35283598723,29951.83812066121,-139738.51471532602,301.02564048062584,115.99200840484876,123
918000,-170740.56519259885,29670.45351027581,-141070.11168232304,298.19763432549684,116.30869395293028,123
920000,-170064.3572984042,29690.960461175768,-140373.39683722844,298.40373580094206,116.82531685291623,123
922000,-169910.66703021724,29450.352718175214,-140460.31431204203,295.98555032432597,116.10961206428044,123
924000,-170096.33308729378,29579.450756563107,-140516.88233073067,297.28302727829293,116.1619684418448,123
926000,-169644.65276614472,29737.521619944368,-139907.13114620035,298.87169047482126,116.62331862575914,123
928000,-169963.29606418742,29715.388196287677,-140247.90786789975,298.64924242320444,116.79732374664262,123
930000,-170547.5141315878,29469.901705451077,-141077.61242613674,296.18202395615305,115.68684629080954,123
932000,-169744.38120928628,29514.485471883556,-140229.89573740272,296.63010519882374,116.28444314662414,123
934000,-169721.17579944234,29045.34883802058,-140675.82696142176,291.9151306081955,116.34572766930422,123
936000,-170063.8238109314,30125.830958247883,-139937.99285268353,302.7743246569549,115.82052741872825,123
938000,-169679.3864314874,30078.54887685005,-139600.83755463734,302.29912447796414,116.46193891620912,123
940000,-169524.62603185466,29706.042847016593,-139818.58318483806,298.55531864668995,116.4512451149515,123
942000,-170203.70714809105,29838.244825175032,-140365.46232291602,299.88399119719026,116.73253640500633,123
944000,-170132.35804261488,29989.357423348927,-140143.00061926595,301.4027215825087,116.59266095644486,123
946000,-169260.91373722034,29677.04211858008,-139583.87161864026,298.26385196551877,116.83472871593918,123
948000,-169673.5900098089,29566.164633142063,-140107.42537666683,297.1494974496323,116.45892719891751,123
950000,-169241.98409108387,30345.571929003112,-138896.41216208076,304.9827923374675,117.57798372052025,123
952000,-170008.99515697767,29846.146011211444,-140162.84914576623,299.9634006670727,116.19133022189087,123
954000,-170412.30468451174,29548.103942823596,-140864.20074168814,296.96798168259534,115.95132829645206,123
956000,-170026.90796388546,29476.387738196005,-140550.52022568946,296.2472106786959,116.2482818625033,123
958000,-170326.80856073357,29447.354962305864,-140879.4535984277,295.95542191027204,116.04664133388626,123
960000,-169961.1352861711,29478.11146272393,-140483.02382344718,296.2645346665574,115.93436309772481,123
962000,-169873.20191068412,29439.39082678687,-140433.81108389725,295.87537977777174,115.84382983550135,123
964000,-169938.66409519815,29762.305969504057,-140176.3581256941,299.1207811873861,116.10282289545465,123
966000,-169314.94367629162,29775.389065501513,-139539.5546107901,299.2522705249098,116.9436492888817,123
968000,-170409.2964520913,29467.422496919993,-140941.87395517132,296.157107110217,116.82146578990132,123
970000,-170298.49056022835,29399.269213389256,-140899.2213468391,295.4721446133228,116.58036544785408,123
972000,-169100.5226782502,29585.14946110011,-139515.3732171501,297.34030109822515,116.6930801911804,123
974000,-169985.9093118934,29203.688568096142,-140782.22074379725,293.50649600178195,117.29231719150144,123
976000,-170086.7284051301,29796.18519256526,-140290.54321256484,299.46127831413673,116.54556976749903,123
978000,-170196.07392491482,30173.947169501917,-140022.1267554129,303.25790811022733,115.95699403861839,123
980000,-170308.01698743936,28962.21974328789,-141345.79724415147,291.0796563750725,116.36426909825327,123
982000,-169576.41497113672,29255.14989357558,-140321.26507756114,294.02369893270145,117.22251301466217,123
984000,-169823.19796403823,29469.53792192554,-140353.6600421127,296.1783678143053,115.90889328611779,123
986000,-170344.25013015536,29294.355693177786,-141049.89443697757,294.417729872915,116.15752061167416,123
988000,-170222.66560681316,30127.106051778886,-140095.55955503427,302.7871397584954,116.32003147537831,123
990000,-170100.11428757757,29790.0258986908,-140310.08838888677,299.3993754227015,115.90790977650491,123
992000,-170276.82810659206,29882.977526646107,-140393.85057994595,300.3335692850696,115.60421236619663,123
994000,-170074.87894831772,29561.446878457442,-140513.43206986028,297.1020824923316,116.63521275645022,123
996000,-170057.9184553536,29615.522806969413,-140442.39564838418,297.645563027627,116.07444494732871,123
998000,-170373.4523233712,29670.13881091948,-140703.3135124517,298.1944714953922,115.49470956314525,123
1000000,-169856.3159687866,29475.363939786563,-140380.95202900004,296.236921174236,116.21817826933325,123
1002000,-170676.06462726323,29841.569336735876,-140834.49529052735,299.9174036114086,115.7173452202682,123
1004000,-169833.92461682623,29431.068387890235,-140402.856228936,295.7917365806789,117.11980058876011,123
1006000,-169557.00475948234,29852.226968913805,-139704.77779056854,300.02451625469416,116.77651235011656,123
1008000,-169657.182039203,29659.909320481587,-139997.27271872142,298.0916618147825,116.80985825212962,123
1010000,-170013.1354059386,29525.87918678706,-140487.25621915155,296.7446157110822,116.23031819772453,123
1012000,-169414.8917278949,29766.4594816576,-139648.4322462373,299.1625253251324,117.37166069695695,123
1014000,-170029.88810948457,29946.41642654105,-140083.47168294352,300.9711507047918,116.32551351836433,123
1016000,-170274.6870530201,29456.612082511943,-140818.07497050817,296.0484589562061,117.06985156547206,123
1018000,-170539.91154511226,29646.621275756042,-140893.29026935622,297.95811267639147,115.75106726709537,123
1020000,-170127.27626251255,30262.13327332388,-139865.14298918867,304.14420691691674,115.98058780769294,123
1022000,-169572.1726338619,29753.159163557342,-139819.01347030455,299.02885283536415,116.39208468865333,123
1024000,-169816.13214761007,29816.618527983548,-139999.51361962652,299.66663993023076,116.07804074591635,123
1026000,-169960.0043071868,30011.372892450076,-139948.63141473674,301.6239841527709,116.32792002379702,123
1028000,-169645.77671386278,29556.399960355717,-140089.37675350707,297.051359336447,116.18775076036847,123
1030000,-169789.57251344481,29681.57919082744,-140107.99332261737,298.3094510060073,116.42893080055485,123
1032000,-169519.58361186355,29781.817145142442,-139737.7664667211,299.31687480005235,116.80865592369325,123
1034000,-169951.07138536265,29453.60436262167,-140497.46702274098,296.01823040052585,116.46787528769984,123
1036000,-169631.8552022836,29632.10268619517,-139999.75251608843,297.8121961652301,116.82331415602319,123
1038000,-170495.63683146844,30185.866271531908,-140309.77055993653,303.3776989326829,116.42032411522788,123
1040000,-169826.94409714092,29356.24368942209,-140470.70040771883,295.0397242103728,116.73766148065553,123
1042000,-169305.54239327868,29247.18358880072,-140058.35880447796,293.9436349984795,116.69461999678634,123
1044000,-169674.8613802247,29464.448393463623,-140210.41298676108,296.12721641054765,116.87171348933431,123
1046000,-169911.99464046734,29624.48968417081,-140287.50495629653,297.7356830376841,115.9410047615152,123
1048000,-170420.75809134846,29360.459222142585,-141060.29886920587,295.08209167483494,115.51224002735553,123
1050000,-170340.08856711234,30183.195098274038,-140156.8934688383,303.35085277928346,115.95600932942776,123
1052000,-170129.33355261118,29495.390997829847,-140633.94255478133,296.4381995715796,116.49768816049931,123
1054000,-170045.886458155,29278.502595211925,-140767.38386294307,294.25840112155254,116.60959321602009,123
1056000,-170237.18200718157,29338.741065976676,-140898.4409412049,294.8638171955338,116.14509824405441,123
1058000,-169785.67673745682,29642.953983528598,-140142.72275392822,297.92125520583664,116.70459744978704,123
1060000,-168967.74539524317,29295.879910463933,-139671.86548477923,294.4330487486029,116.66933836429298,123
1062000,-169677.40932283702,29602.2365967448,-140075.17272609222,297.51203232656246,117.28547786787446,123
1064000,-169815.8781263479,29935.067127211485,-139880.81099913642,300.8570865833871,116.43865650957635,123
1066000,-170107.95403545583,30388.210685339523,-139719.7433501163,305.4113256008939,116.68917130184768,123
1068000,-169014.55807031714,30235.375941619975,-138779.18212869717,303.8752870969954,116.94481529634652,123
1070000,-170159.93520045234,30081.34006765019,-140078.59513280215,302.3271768464008,116.52102196261488,123
1072000,-169639.60590138077,30265.85740532464,-139373.74849605613,304.18163564553925,116.85238777797177,123
1074000,-169930.0297007911,29209.974934485508,-140720.0547663056,293.5696760130064,116.4205006270071,123
1076000,-170020.3335968858,29477.14961285767,-140543.18398402812,296.2548677649512,115.90823985242483,123
1078000,-169888.88338410622,29456.749203395448,-140432.13418071077,296.04983706534296,115.92759613308554,123
1080000,-170942.47427923616,29203.109052065993,-141739.36522717017,293.5006716786322,115.70888306967751,123
1082000,-169682.65441445378,29567.1528554408,-140115.50155901298,297.1594294026969,116.91732395672786,123
1084000,-169887.80628109048,29919.936820083996,-139967.86946100648,300.705022113241,115.94672851323399,123
1086000,-170274.95391982724,29510.681791935116,-140764.27212789212,296.59187698765186,115.6950567730743,123
1088000,-170290.25346576818,29935.61715832958,-140354.6363074386,300.86261457365407,116.39256944082706,123
1090000,-169715.12407272332,29979.800392882666,-139735.32367984066,301.30667034165964,116.88053016524724,123
1092000,-170471.79941952985,29503.293382855365,-140968.5060366745,296.51762109168965,116.5685980957206,123
1094000,-170117.944662616,29551.356476430898,-140566.5881861851,297.00067069514864,116.13075856900056,123
1096000,-169488.07349806943,29782.354687570012,-139705.7188104994,299.32227727494865,116.26693367915132,123
1098000,-169624.86512262386,29645.96674856753,-139978.89837405633,297.95153446688926,116.25387231605333,123
1100000,-169913.7699813221,29792.581846352783,-140121.18813496933,299.4250635216717,116.11910744720402,123
1102000,-170224.88878693548,29549.822615442798,-140675.06617149268,296.98525489714353,116.66967783653055,123
1104000,-170614.41937544208,29535.056507010013,-141079.36286843207,296.8368507414293,116.18945552456113,123
1106000,-170493.8102806044,29511.112257591216,-140982.6980230132,296.59620330643435,114.88890921697833,123
1108000,-170269.7051102341,29598.89621408604,-140670.80889614805,297.47846040268746,115.56364875446117,123
1110000,-169623.93214400928,30039.389893199084,-139584.5422508102,301.905564053171,117.26835709900445,123
1112000,-169242.35344420315,29679.03879763279,-139563.31464657036,298.2839192344541,117.28170261169875,123
1114000,-170225.62266427965,29289.547472560545,-140936.0751917191,294.3694057037923,116.29015601381566,123
1116000,-169786.40661028656,30130.634053282673,-139655.7725570039,302.82259731231954,115.80287615153338,123
1118000,-169499.51835271728,29426.743329849443,-140072.77502286783,295.748268351397,116.64544454237786,123
1120000,-169548.0995998507,29385.721274216892,-140162.37832563382,295.33598345185675,116.83193696587689,123
1122000,-170147.08292346762,29468.824696718017,-140678.2582267496,296.1711996707664,116.03437891269681,123
1124000,-169744.73879369756,29597.503412879538,-140147.23538081802,297.4644623010164,116.56063237076502,123
1126000,-169371.62092408922,29733.782920052065,-139637.83800403716,298.83411533418683,116.66553393650196,123
1128000,-169358.21583976026,30273.849833176704,-139084.36600658356,304.2619621251186,116.97117102724032,123
1130000,-169544.70535191998,29261.689679161762,-140283.01567275822,294.08942588864835,116.71360959760845,123
1132000,-170163.30612270848,29765.35302741197,-140397.9530952965,299.1514051028405,116.8992077791306,123
1134000,-170474.66590197524,29463.388079269323,-141011.27782270592,296.11655991066397,116.57076821376432,123
1136000,-170342.53502002312,29381.51935615082,-140961.0156638723,295.29375281906584,115.9333972773785,123
1138000,-169811.52078858146,29504.443466974655,-140307.0773216068,296.529179808294,116.06991343675405,123
1140000,-169653.60102038004,29727.441781821544,-139926.1592385585,298.77038484828046,115.85618552407664,123
1142000,-170276.71318324632,29298.49875572184,-140978.21442752448,294.45936898871315,116.12790236324862,123
1144000,-169950.1024787709,29465.80131949461,-140484.30115927628,296.14081375383455,116.80952552865247,123
1146000,-170135.4454754186,29237.46549594635,-140897.97997947223,293.8459650286449,117.33577524367523,123
1148000,-170502.78135006467,29442.22749524738,-141060.5538548173,295.90388921137367,116.26571899284892,123
1150000,-170149.51371361758,29684.622842048935,-140464.89087156864,298.3400406831636,116.72379309741859,123
1152000,-170092.87532243284,29785.92356872745,-140306.9517537054,299.3581456824864,116.05050512299155,123
1154000,-170852.04067446582,29631.772593457834,-141220.268081008,297.8088786266779,115.95639527770464,123
1156000,-170621.35675715515,30092.053791912185,-140529.30296524297,302.4348532332358,116.37907026165587,123
1158000,-170389.38668030954,29515.084692730103,-140874.30198757944,296.63612756173825,115.49013088599689,123
1160000,-170140.09455454105,29821.193260873202,-140318.90129366785,299.7126174723298,116.24141779296497,123
1162000,-170782.9815637517,29253.958346833708,-141529.023216918,294.0117235033575,115.6366760714103,123
1164000,-170739.19846740342,29583.047602887265,-141156.15086451615,297.3191767447824,116.48806922339227,123
1166000,-169854.35661219305,29491.610660925042,-140362.745951268,296.4002059655306,116.09408289883629,123
1168000,-169867.63289323729,29442.860470976448,-140424.77242226084,295.9102508217524,116.45302287793359,123
1170000,-169590.28914127836,29786.50353318872,-139803.78560808965,299.36397451251366,116.45279835598515,123
1172000,-169610.1614901193,29686.843219527043,-139923.31827059225,298.362356193476,116.71961953247343,123
1174000,-170248.0518879065,29464.05168497766,-140784.00020292884,296.1232293622206,117.28792555336622,123
1176000,-170449.59515483968,30094.722686733003,-140354.87246810668,302.4616764876075,115.78039345737274,123
1178000,-169851.26659855887,28911.332940281834,-140939.93365827703,290.56822758044564,116.72507381508494,123
